"","month","town","flat_type","block","street_name","storey_range","floor_area_sqm","flat_model","lease_commence_date","resale_price"
"50723","2014-11","WOODLANDS","4 ROOM","738","WOODLANDS CIRCLE","10 TO 12",101,"Model A",1998,365000
"50724","2014-11","WOODLANDS","4 ROOM","660","WOODLANDS RING RD","07 TO 09",100,"Model A",1998,365000
"50725","2014-11","WOODLANDS","4 ROOM","894C","WOODLANDS DR 50","04 TO 06",100,"Model A",1996,368000
"50726","2014-11","WOODLANDS","4 ROOM","619","WOODLANDS DR 52","10 TO 12",95,"Model A2",1998,368000
"50727","2014-11","WOODLANDS","4 ROOM","660","WOODLANDS RING RD","10 TO 12",101,"Model A",1998,368000
"50728","2014-11","WOODLANDS","4 ROOM","521","WOODLANDS DR 14","01 TO 03",104,"Premium Apartment",2000,370000
"50729","2014-11","WOODLANDS","4 ROOM","124","MARSILING RISE","07 TO 09",107,"Model A",1995,370500
"50730","2014-11","WOODLANDS","4 ROOM","104","WOODLANDS ST 13","07 TO 09",91,"New Generation",1985,371000
"50731","2014-11","WOODLANDS","5 ROOM","735","WOODLANDS CIRCLE","01 TO 03",121,"Improved",1998,375000
"50732","2014-11","WOODLANDS","4 ROOM","660","WOODLANDS RING RD","10 TO 12",100,"Model A",1998,377000
"50733","2014-11","WOODLANDS","4 ROOM","119","MARSILING RISE","04 TO 06",107,"Model A",1995,378000
"50734","2014-11","WOODLANDS","4 ROOM","104","WOODLANDS ST 13","10 TO 12",91,"New Generation",1985,378000
"50735","2014-11","WOODLANDS","4 ROOM","689F","WOODLANDS DR 75","07 TO 09",90,"Premium Apartment",2004,378500
"50736","2014-11","WOODLANDS","4 ROOM","754","WOODLANDS CIRCLE","07 TO 09",103,"Model A",1997,380000
"50737","2014-11","WOODLANDS","4 ROOM","554","WOODLANDS DR 53","10 TO 12",90,"Model A2",1999,380000
"50738","2014-11","WOODLANDS","4 ROOM","786B","WOODLANDS DR 60","04 TO 06",91,"Model A2",1997,380000
"50739","2014-11","WOODLANDS","5 ROOM","614","WOODLANDS AVE 4","01 TO 03",121,"Improved",1998,380000
"50740","2014-11","WOODLANDS","4 ROOM","344","WOODLANDS ST 32","04 TO 06",103,"Model A",1993,385000
"50741","2014-11","WOODLANDS","4 ROOM","401","WOODLANDS ST 41","07 TO 09",106,"Model A",1995,385000
"50742","2014-11","WOODLANDS","4 ROOM","842","WOODLANDS ST 82","10 TO 12",104,"Model A",1994,385000
"50743","2014-11","WOODLANDS","4 ROOM","544","WOODLANDS DR 16","07 TO 09",100,"Model A",2000,388000
"50744","2014-11","WOODLANDS","4 ROOM","413","WOODLANDS ST 41","07 TO 09",106,"Model A",1996,389888
"50745","2014-11","WOODLANDS","4 ROOM","5A","MARSILING DR","13 TO 15",90,"Model A",2002,390000
"50746","2014-11","WOODLANDS","4 ROOM","707","WOODLANDS DR 40","10 TO 12",99,"Model A",1996,390000
"50747","2014-11","WOODLANDS","4 ROOM","891B","WOODLANDS DR 50","07 TO 09",100,"Model A",1996,390000
"50748","2014-11","WOODLANDS","4 ROOM","802","WOODLANDS ST 81","01 TO 03",109,"Model A",1989,390000
"50749","2014-11","WOODLANDS","4 ROOM","855","WOODLANDS ST 83","04 TO 06",104,"Model A",1993,390000
"50750","2014-11","WOODLANDS","4 ROOM","682D","WOODLANDS DR 73","07 TO 09",101,"Premium Apartment",2000,392000
"50751","2014-11","WOODLANDS","4 ROOM","544","WOODLANDS DR 16","10 TO 12",101,"Model A",2000,395000
"50752","2014-11","WOODLANDS","4 ROOM","682C","WOODLANDS DR 73","07 TO 09",101,"Premium Apartment",2000,395000
"50753","2014-11","WOODLANDS","5 ROOM","613","WOODLANDS AVE 4","01 TO 03",120,"Improved",1998,4e+05
"50754","2014-11","WOODLANDS","5 ROOM","424","WOODLANDS ST 41","07 TO 09",117,"Improved",1997,402888
"50755","2014-11","WOODLANDS","4 ROOM","159","WOODLANDS ST 13","04 TO 06",103,"Model A",1990,403000
